Severity	Code	Description	Project	File	Line	Suppression State	Details
Error (active)	CS1061	'frmDrvSettings' does not contain a definition for 'tsbImportProfiles' and no accessible extension method 'tsbImportProfiles' accepting a first argument of type 'frmDrvSettings' could be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	137		
Error (active)	CS1061	'frmDrvSettings' does not contain a definition for 'tsSep4' and no accessible extension method 'tsSep4' accepting a first argument of type 'frmDrvSettings' could be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	138		
Error (active)	CS1061	'frmDrvSettings' does not contain a definition for 'tscbShowCustomSettingNamesOnly' and no accessible extension method 'tscbShowCustomSettingNamesOnly' accepting a first argument of type 'frmDrvSettings' could be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	139		
Error (active)	CS1061	'frmDrvSettings' does not contain a definition for 'tsSep5' and no accessible extension method 'tsSep5' accepting a first argument of type 'frmDrvSettings' could be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	140		
Error (active)	CS1061	'frmDrvSettings' does not contain a definition for 'tscbShowScannedUnknownSettings' and no accessible extension method 'tscbShowScannedUnknownSettings' accepting a first argument of type 'frmDrvSettings' could be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	141		
Error (active)	CS1061	'frmDrvSettings' does not contain a definition for 'tsbBitValueEditor' and no accessible extension method 'tsbBitValueEditor' accepting a first argument of type 'frmDrvSettings' could be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	142		
Error (active)	CS1061	'frmDrvSettings' does not contain a definition for 'tsSep6' and no accessible extension method 'tsSep6' accepting a first argument of type 'frmDrvSettings' could be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	143		
Error (active)	CS1061	'frmDrvSettings' does not contain a definition for 'tsbApplyProfile' and no accessible extension method 'tsbApplyProfile' accepting a first argument of type 'frmDrvSettings' could be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	144		
Error (active)	CS1061	'frmDrvSettings' does not contain a definition for 'tsMain' and no accessible extension method 'tsMain' accepting a first argument of type 'frmDrvSettings' could be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	145		
Error (active)	CS1061	'frmDrvSettings' does not contain a definition for 'tsMain' and no accessible extension method 'tsMain' accepting a first argument of type 'frmDrvSettings' could be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	146		
Error (active)	CS1061	'frmDrvSettings' does not contain a definition for 'tsMain' and no accessible extension method 'tsMain' accepting a first argument of type 'frmDrvSettings' could be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	147		
Error (active)	CS1061	'frmDrvSettings' does not contain a definition for 'tsMain' and no accessible extension method 'tsMain' accepting a first argument of type 'frmDrvSettings' could be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	148		
Error (active)	CS1061	'frmDrvSettings' does not contain a definition for 'tsMain' and no accessible extension method 'tsMain' accepting a first argument of type 'frmDrvSettings' could be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	149		
Error (active)	CS1061	'frmDrvSettings' does not contain a definition for 'tsMain' and no accessible extension method 'tsMain' accepting a first argument of type 'frmDrvSettings' could be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	150		
Error (active)	CS1061	'frmDrvSettings' does not contain a definition for 'tsMain' and no accessible extension method 'tsMain' accepting a first argument of type 'frmDrvSettings' could be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	151		
Error (active)	CS1061	'frmDrvSettings' does not contain a definition for 'themeDropDown' and no accessible extension method 'themeDropDown' accepting a first argument of type 'frmDrvSettings' could be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	152		
Error (active)	CS1002	; expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	152		
Error (active)	CS1519	Invalid token ')' in a member declaration	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	152		
Error (active)	IDE1007	The name 'tslProfiles.ImageScaling' does not exist in the current context.	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	156		
Error (active)	IDE1007	The name 'tslProfiles' does not exist in the current context.	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	156		
Error (active)	IDE1007	The name 'ImageScaling' does not exist in the current context.	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	156		
Error (active)	CS1519	Invalid token '=' in a member declaration	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	156		
Error (active)	IDE1007	The name 'System.Windows.Forms.ToolStripItemImageScaling.None' does not exist in the current context.	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	156		
Error (active)	IDE1007	The name 'None' does not exist in the current context.	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	156		
Error (active)	CS1519	Invalid token ';' in a member declaration	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	156		
Error (active)	IDE1007	The name 'tslProfiles.Margin' does not exist in the current context.	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	157		
Error (active)	IDE1007	The name 'tslProfiles' does not exist in the current context.	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	157		
Error (active)	IDE1007	The name 'Margin' does not exist in the current context.	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	157		
Error (active)	CS1519	Invalid token '=' in a member declaration	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	157		
Error (active)	CS1519	Invalid token '(' in a member declaration	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	157		
Error (active)	CS1031	Type expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	157		
Error (active)	CS8124	Tuple must contain at least two elements.	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	157		
Error (active)	CS1026	) expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	157		
Error (active)	CS1519	Invalid token '0' in a member declaration	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	157		
Error (active)	IDE1007	The name 'tslProfiles.Name' does not exist in the current context.	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	158		
Error (active)	IDE1007	The name 'tslProfiles' does not exist in the current context.	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	158		
Error (active)	IDE1007	The name 'Name' does not exist in the current context.	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	158		
Error (active)	CS1519	Invalid token '=' in a member declaration	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	158		
Error (active)	IDE1007	The name 'tslProfiles.Size' does not exist in the current context.	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	159		
Error (active)	IDE1007	The name 'tslProfiles' does not exist in the current context.	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	159		
Error (active)	IDE1007	The name 'Size' does not exist in the current context.	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	159		
Error (active)	CS1519	Invalid token '=' in a member declaration	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	159		
Error (active)	CS1519	Invalid token '(' in a member declaration	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	159		
Error (active)	CS1031	Type expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	159		
Error (active)	CS8124	Tuple must contain at least two elements.	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	159		
Error (active)	CS1026	) expected	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	159		
Error (active)	CS1519	Invalid token '49' in a member declaration	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	159		
Error (active)	IDE1007	The name 'tslProfiles.Text' does not exist in the current context.	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	160		
